Row,Drilling_Stress,Milling_Stress,Assembly_Stress,Max_Stress,Most_Abnormal_Zone,Zone_Status
943,1.128622039542638,0.887792657707133,0.9086359854846551,1.128622039542638,Drilling,Drilling
944,0.5614162485689249,0.4234226384632592,0.8820785866757495,0.8820785866757495,Assembly,No clear abnormal zone
945,1.0944239582280293,1.0103073262799,1.277797289669955,1.277797289669955,Assembly,Assembly
946,1.2966735471153208,1.536689943458382,0.9007783533217872,1.536689943458382,Milling,Milling
947,1.0437624918179895,0.9688771360332591,1.1974458991738477,1.1974458991738477,Assembly,Assembly
948,0.5965339413447104,1.2985264426611882,0.8486036525420708,1.2985264426611882,Milling,Milling
949,1.1169057163370963,1.4756276665668109,0.9167395510358287,1.4756276665668109,Milling,Milling
950,1.206516658681041,1.1138449117303508,1.4621100810368595,1.4621100810368595,Assembly,Assembly
951,0.9962992529439643,0.9154108638644295,1.083143878114737,1.083143878114737,Assembly,Assembly
952,1.530950905556078,2.573522196957543,0.9170675264208856,2.573522196957543,Milling,Milling
953,0.36583728448079456,0.44733338669829775,0.7728174915720818,0.7728174915720818,Assembly,No clear abnormal zone
954,0.7431209733756734,0.5492684075384352,0.6559028856474697,0.7431209733756734,Drilling,No clear abnormal zone
955,0.4775171017300325,0.8404322382614593,0.8556041112434474,0.8556041112434474,Assembly,No clear abnormal zone
956,0.39754530391097487,0.4925133065624211,0.3140740597098136,0.4925133065624211,Milling,No clear abnormal zone
957,0.2488029989350265,0.24410300215085398,0.5629606640723271,0.5629606640723271,Assembly,No clear abnormal zone
958,0.9459304547420242,0.8860584281814927,0.8819757044770865,0.9459304547420242,Drilling,No clear abnormal zone
959,1.4323011100759429,0.9155889131204786,0.9208207874268213,1.4323011100759429,Drilling,Drilling
