Row,Defect,Drilling_Stress,Milling_Stress,Assembly_Stress,Max_Stress,Most_Abnormal_Zone,Zone_Status,Likely_Zone,Zone_Confidence,Drilling_Probability,Milling_Probability,Assembly_Probability,Evidence
838,Crack,0.2569113364400619,0.2927629767672808,0.6593884803063909,0.6593884803063909,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
839,Crack,0.5289530502406998,0.5326809408548436,0.3756750111936223,0.5326809408548436,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
840,Crack,0.2393126243199113,0.3929676337832596,0.3179246466486689,0.3929676337832596,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
841,Crack,0.2726602310342411,0.166904425918896,0.5730383907497261,0.5730383907497261,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
842,Crack,0.3119513011067587,0.3351165278286439,0.7225910855084736,0.7225910855084736,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
843,Crack,0.5573962397920715,1.8419958907196603,0.4049110880721697,1.8419958907196603,Milling,Milling,Milling,High,0.272837732239951,0.49291152794377024,0.23425073981627859,Milling stress = 1.84; Drilling stress = 0.56
844,Crack,0.7913949525900357,0.7732751074431468,0.7679836044153106,0.7913949525900357,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
845,Crack,0.9970176024321752,0.9186174544970542,1.092927528639911,1.092927528639911,Assembly,Assembly,Assembly,Low,0.3901743017529443,0.180376482916565,0.4294492153304907,Assembly stress = 1.09; Drilling stress = 1.00
846,Crack,1.2411882288053484,1.146174966643486,1.5220740084266322,1.5220740084266322,Assembly,Assembly,Assembly,Medium,0.3598439007064821,0.1636139820784723,0.4765421172150457,Assembly stress = 1.52; Drilling stress = 1.24
847,Crack,1.332818979073422,1.23800340817683,1.6684408420683363,1.6684408420683363,Assembly,Assembly,Assembly,Medium,0.3504369562046326,0.15936833105315062,0.49019471274221693,Assembly stress = 1.67; Drilling stress = 1.33
848,Crack,0.4752547580769484,0.3996260793328533,0.344588349308937,0.4752547580769484,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
849,Crack,0.3496556310944245,0.5698816722835031,0.7821455372432442,0.7821455372432442,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
850,Crack,1.2307688556829266,1.1360766960759223,1.509003086889471,1.509003086889471,Assembly,Assembly,Assembly,Medium,0.3602796068151088,0.1638646980487231,0.4758556951361681,Assembly stress = 1.51; Drilling stress = 1.23
851,Crack,0.2226741672351263,0.4003356753179993,0.3167122891841887,0.4003356753179993,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
852,Crack,0.5405508599983969,0.2430893116571247,0.4040130678471021,0.5405508599983969,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
853,Crack,1.041290165236583,1.159841822020759,0.8865541881156702,1.159841822020759,Milling,Milling,Drilling,Low,0.4132959222288416,0.2326577131806421,0.35404636459051636,Drilling stress = 1.04; Assembly stress = 0.89
854,Crack,0.7128216534516746,1.7357390169946263,0.8938153381005052,1.7357390169946263,Milling,Milling,Milling,Low,0.2786247887806474,0.3874691437579955,0.33390606746135704,Milling stress = 1.74; Assembly stress = 0.89
855,Crack,0.5883188721097904,0.4966290119800887,0.4313442086406299,0.5883188721097904,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
856,Crack,1.023126238749685,0.9408990373467112,1.139299181957385,1.139299181957385,Assembly,Assembly,Assembly,Low,0.3870386278774359,0.17824341564293786,0.4347179564796262,Assembly stress = 1.14; Drilling stress = 1.02
857,Crack,0.2512946903628922,0.4175110972964789,0.3921045541032215,0.4175110972964789,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
858,Crack,0.957815388034908,0.8795927485129696,1.0181772055856495,1.0181772055856495,Assembly,Assembly,Assembly,Low,0.39610234263866223,0.1831495072473776,0.42074815011396005,Assembly stress = 1.02; Drilling stress = 0.96
859,Crack,1.1600288320033827,0.6771064532481669,0.918062844590204,1.1600288320033827,Drilling,Drilling,Drilling,Medium,0.477652608161981,0.14735050667950447,0.37499688515851454,Drilling stress = 1.16; Assembly stress = 0.92
860,Crack,1.0709968687677809,1.3413620192676996,0.8456265006002295,1.3413620192676996,Milling,Milling,Drilling,Low,0.4075906479166115,0.26706212967902515,0.32534722240436337,Drilling stress = 1.07; Assembly stress = 0.85
861,Crack,1.1164225556917278,0.6929235529668903,0.897599396977633,1.1164225556917278,Drilling,Drilling,Drilling,Low,0.4692985574790929,0.15363704434233072,0.37706439817857645,Drilling stress = 1.12; Assembly stress = 0.90
862,Crack,0.2212710492063522,0.2293274269353276,0.5682734026168168,0.5682734026168168,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
863,Crack,0.352687575149435,0.5824434671609756,0.7930634445513359,0.7930634445513359,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
864,Crack,1.4412173612550825,1.345096173788503,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3690971076294293,0.16763540381725958,0.4632674885533111,Assembly stress = 1.67; Drilling stress = 1.44
865,Crack,0.5617965353401682,0.9347038372750612,0.3790273999147701,0.9347038372750612,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
866,Crack,1.334412301307048,1.2377500853517005,1.6664755210307032,1.6664755210307032,Assembly,Assembly,Assembly,Medium,0.3511516738432437,0.15939873858820705,0.4894495875685491,Assembly stress = 1.67; Drilling stress = 1.33
867,Crack,0.8884432153289721,0.7670016406442547,0.9124207340638129,0.9124207340638129,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
868,Crack,1.2408218722398523,0.5709637411279299,0.8823700336778275,1.2408218722398523,Drilling,Drilling,Drilling,Medium,0.5116011004695223,0.13091390705069636,0.3574849924797813,Drilling stress = 1.24; Assembly stress = 0.88
869,Crack,1.36392502816474,0.9676134218846644,0.9208022599007653,1.36392502816474,Drilling,Drilling,Drilling,Medium,0.5054520869155947,0.1700333277762575,0.32451458530814775,Drilling stress = 1.36; Assembly stress = 0.92
870,Crack,0.8510589717495461,0.616723181106933,0.8747298130087175,0.8747298130087175,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
871,Crack,1.298774311155098,0.8489190687558057,0.9158163076360796,1.298774311155098,Drilling,Drilling,Drilling,Medium,0.4998246206519698,0.15937419345680062,0.3408011858912296,Drilling stress = 1.30; Assembly stress = 0.92
872,Crack,0.2203326124158311,0.1741444536563039,0.7584009175069786,0.7584009175069786,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
873,Crack,0.2669347385917057,1.8647435516806257,0.4461071121853159,1.8647435516806257,Milling,Milling,Milling,High,0.21425560062149526,0.5294460812263441,0.2562983181521607,Milling stress = 1.86; Assembly stress = 0.45
874,Crack,0.8917379360085154,0.5249485576917449,0.9271399780374504,0.9271399780374504,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
875,Crack,1.233144499446731,1.138583942499001,1.5095314689751111,1.5095314689751111,Assembly,Assembly,Assembly,Medium,0.36058850573069245,0.16402677838876437,0.4753847158805432,Assembly stress = 1.51; Drilling stress = 1.23
876,Crack,0.3459128154167729,0.3131373790611569,0.7585874669995698,0.7585874669995698,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
877,Crack,1.3910342563885012,0.6496380934881882,0.9167299692648636,1.3910342563885012,Drilling,Drilling,Drilling,High,0.5374777927091614,0.12804017729665493,0.33448202999418364,Drilling stress = 1.39; Assembly stress = 0.92
878,Crack,0.8350024250944359,1.3867555820507036,0.8326025049602275,1.3867555820507036,Milling,Milling,Drilling,Low,0.34894877579034306,0.3029388935099666,0.3481123306996904,Drilling stress = 0.84; Assembly stress = 0.83
879,Crack,0.4272294173475092,0.2863418470845952,0.3557191178019653,0.4272294173475092,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
880,Crack,0.2816496280057477,0.2848426235957427,0.3026578612422038,0.3026578612422038,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
881,Crack,1.094008270244608,1.0011270803093877,1.268629348728704,1.268629348728704,Assembly,Assembly,Assembly,Low,0.3778652868906051,0.17217465156748807,0.4499600615419068,Assembly stress = 1.27; Drilling stress = 1.09
882,Crack,1.4339134791149684,0.5715819844566006,0.906926503432434,1.4339134791149684,Drilling,Drilling,Drilling,High,0.555102394345298,0.11717562946792577,0.32772197618677623,Drilling stress = 1.43; Assembly stress = 0.91
883,Crack,1.437053240506411,1.3408697963983047,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.36838881097308535,0.16730329572662875,0.464307893300286,Assembly stress = 1.67; Drilling stress = 1.44
884,Crack,0.2774594733361499,0.3130557986212202,0.5644756784293951,0.5644756784293951,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
885,Crack,1.4947955902625134,0.7506463146811073,0.9061523540590632,1.4947955902625134,Drilling,Drilling,Drilling,High,0.5578336688353968,0.13252408165869575,0.30964224950590763,Drilling stress = 1.49; Assembly stress = 0.91
886,Crack,0.5828377207700495,0.6157472829547946,0.3861330121864038,0.6157472829547946,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
887,Crack,1.1163325068297312,0.834438529828733,0.9105476493001892,1.1163325068297312,Drilling,Drilling,Drilling,Low,0.45637405936593634,0.17213372080751035,0.3714922198265532,Drilling stress = 1.12; Assembly stress = 0.91
888,Crack,0.2259773614795653,0.3725693413078899,0.6287662124699687,0.6287662124699687,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
889,Crack,1.4386281531008502,1.342077951410462,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.36868081256573093,0.167374510738121,0.463944676696148,Assembly stress = 1.67; Drilling stress = 1.44
890,Crack,1.2666936023811153,0.6895946408327565,0.91279931641428,1.2666936023811153,Drilling,Drilling,Drilling,Medium,0.5043597677636656,0.14160531222074282,0.35403492001559167,Drilling stress = 1.27; Assembly stress = 0.91
891,Crack,0.8675481620430131,0.4462898047134872,0.8457894334286146,0.8675481620430131,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
892,Crack,1.1339075778197896,1.0403444848527588,1.3263332321824537,1.3263332321824537,Assembly,Assembly,Assembly,Low,0.3748791026197687,0.17069755519224147,0.4544233421879898,Assembly stress = 1.33; Drilling stress = 1.13
893,Crack,0.3000452893210038,1.5686581164134537,0.7953892361352394,1.5686581164134537,Milling,Milling,Milling,Low,0.22629447607796596,0.40234212711405615,0.371363396807978,Milling stress = 1.57; Assembly stress = 0.80
894,Crack,1.3911529496036568,0.6076453723926134,0.9181289591089286,1.3911529496036568,Drilling,Drilling,Drilling,High,0.5400980720912977,0.12335865174007739,0.3365432761686249,Drilling stress = 1.39; Assembly stress = 0.92
895,Crack,1.3676358774148236,1.0015471119487418,0.9094171960020864,1.3676358774148236,Drilling,Drilling,Drilling,Medium,0.5052725730158386,0.17518842100842733,0.3195390059757341,Drilling stress = 1.37; Assembly stress = 0.91
896,Crack,0.4993690828045694,1.3044227393674344,0.3665149523268783,1.3044227393674344,Milling,Milling,Milling,Low,0.3340012174381365,0.37354971967904355,0.29244906288282,Milling stress = 1.30; Drilling stress = 0.50
897,Crack,0.8294233987636281,0.7809852149669664,0.7965262870976835,0.8294233987636281,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
898,Crack,0.7331101392125453,1.3738073375333242,0.8788659222733435,1.3738073375333242,Milling,Milling,Assembly,Low,0.3219766380251857,0.3055242055236876,0.3724991564511267,Assembly stress = 0.88; Drilling stress = 0.73
899,Crack,0.3715377414570059,0.4795353393268665,0.8281464627365593,0.8281464627365593,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
900,Crack,1.1444945505329431,1.056483530481108,1.3556378170369414,1.3556378170369414,Assembly,Assembly,Assembly,Low,0.3713379558022036,0.170026512271734,0.4586355319260625,Assembly stress = 1.36; Drilling stress = 1.14
901,Crack,1.129889668056621,1.0443153742654756,1.324211916273894,1.324211916273894,Assembly,Assembly,Assembly,Low,0.37404430888905565,0.17168352121506972,0.45427216989587466,Assembly stress = 1.32; Drilling stress = 1.13
902,Crack,1.4283181655008113,0.7655122507267532,0.9192629855082745,1.4283181655008113,Drilling,Drilling,Drilling,High,0.5379916899331202,0.13864129948992487,0.323367010576955,Drilling stress = 1.43; Assembly stress = 0.92
903,Crack,0.573224737506441,1.152655375317838,0.8581222530630193,1.152655375317838,Milling,Milling,Assembly,Medium,0.31035306826151304,0.2769934989778541,0.41265343276063304,Assembly stress = 0.86; Drilling stress = 0.57
904,Crack,0.3122477619404574,0.2307752376495912,0.360335104284494,0.360335104284494,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
905,Crack,0.9342212524662492,0.8625449310053825,0.8893467088759552,0.9342212524662492,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
906,Crack,0.5036762549561165,0.6422033131452591,0.8413741498603433,0.8413741498603433,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
907,Crack,0.5087802186943194,0.631183977056972,0.8762827507609776,0.8762827507609776,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
908,Crack,1.2520236614625035,1.1543873895128622,1.535875696933937,1.535875696933937,Assembly,Assembly,Assembly,Medium,0.35948906857957513,0.1630244707598991,0.47748646066052575,Assembly stress = 1.54; Drilling stress = 1.25
909,Crack,0.5806580276757483,0.7508965684358186,0.8304295751586156,0.8304295751586156,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
910,Crack,0.4776970848212203,0.2469100433613065,0.2765853415744634,0.4776970848212203,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
911,Crack,1.016238397462436,0.5334796333742704,0.8849101098604009,1.016238397462436,Drilling,Drilling,Drilling,Low,0.45756765240614833,0.1411776184941461,0.4012547290997056,Drilling stress = 1.02; Assembly stress = 0.88
912,Crack,0.2979626023496037,0.2849807029569411,0.6990698106092683,0.6990698106092683,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
913,Crack,0.6136358340708756,0.7481377222488603,0.9032893181506872,0.9032893181506872,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
914,Crack,0.3326206939914118,0.5157590136038603,0.7841858629000604,0.7841858629000604,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
915,Crack,1.3193139415480617,1.221836215567911,1.6476093236303608,1.6476093236303608,Assembly,Assembly,Assembly,Medium,0.35184503196299644,0.15958328070078004,0.4885716873362234,Assembly stress = 1.65; Drilling stress = 1.32
916,Crack,1.1086249634956966,0.7949446638883242,0.8884590921954689,1.1086249634956966,Drilling,Drilling,Drilling,Low,0.4613052538786775,0.16855000976575302,0.3701447363555695,Drilling stress = 1.11; Assembly stress = 0.89
917,Crack,1.3874712831425735,0.6611729640627021,0.8922118974700206,1.3874712831425735,Drilling,Drilling,Drilling,High,0.540172377030448,0.13063965472423075,0.3291879682453212,Drilling stress = 1.39; Assembly stress = 0.89
918,Crack,0.9471324466974004,0.5918945267357303,0.9067917027042796,0.9471324466974004,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
919,Crack,1.2110632017420366,1.1134963222017535,1.4640731589000553,1.4640731589000553,Assembly,Assembly,Assembly,Medium,0.36477486724256075,0.16543300365499608,0.4697921291024431,Assembly stress = 1.46; Drilling stress = 1.21
920,Crack,1.1123605101663434,1.0237615829923443,1.2991671881069378,1.2991671881069378,Assembly,Assembly,Assembly,Low,0.3755162621050071,0.17183860107026142,0.4526451368247315,Assembly stress = 1.30; Drilling stress = 1.11
921,Crack,1.0082368295162345,0.9326303205161952,1.1223360723796856,1.1223360723796856,Assembly,Assembly,Assembly,Low,0.38692894541624445,0.17937657788327388,0.43369447670048167,Assembly stress = 1.12; Drilling stress = 1.01
922,Crack,0.7953597156204685,0.7742797381342594,0.7637621222761016,0.7953597156204685,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
923,Crack,0.9764206975780216,1.2387948525151091,0.9148241407861946,1.2387948525151091,Milling,Milling,Drilling,Low,0.386060351866044,0.2509417106320144,0.3629979375019416,Drilling stress = 0.98; Assembly stress = 0.91
924,Crack,1.2518810685294262,1.1556301869626435,1.5287252535395932,1.5287252535395932,Assembly,Assembly,Assembly,Medium,0.360610005788628,0.16375951764821423,0.47563047656315777,Assembly stress = 1.53; Drilling stress = 1.25
925,Crack,1.312058325706602,1.216245792196245,1.63491857609419,1.63491857609419,Assembly,Assembly,Assembly,Medium,0.3526852304264778,0.1602309555400676,0.48708381403345463,Assembly stress = 1.63; Drilling stress = 1.31
926,Crack,0.5510663193293364,0.7634668999197823,0.8752418833453566,0.8752418833453566,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
927,Crack,0.852919969889157,0.7246318873202128,0.904389396968687,0.904389396968687,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
928,Crack,1.2821638860827147,0.6855417537792396,0.9162816529385152,1.2821638860827147,Drilling,Drilling,Drilling,Medium,0.5078929692210747,0.13984035101279338,0.3522666797661318,Drilling stress = 1.28; Assembly stress = 0.92
929,Crack,1.1114719621095883,1.0221095717481228,1.2906943823888175,1.2906943823888175,Assembly,Assembly,Assembly,Low,0.376854523121416,0.17231938797783075,0.4508260889007533,Assembly stress = 1.29; Drilling stress = 1.11
930,Crack,0.6127854688700465,0.5700134776400352,0.8798089325891766,0.8798089325891766,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
931,Crack,0.7873591635721897,0.7188814952029187,0.8979191697858964,0.8979191697858964,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
932,Crack,1.427987771405704,1.3343137150778537,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.36668422007117607,0.1669475689947092,0.46636821093411474,Assembly stress = 1.67; Drilling stress = 1.43
933,Crack,0.9007139961328995,0.9390767859468276,0.8939418568608796,0.9390767859468276,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
934,Crack,0.3743470604333981,1.4660152814188463,0.7466292956389797,1.4660152814188463,Milling,Milling,Milling,Low,0.2537644407623447,0.3780125811648038,0.3682229780728515,Milling stress = 1.47; Assembly stress = 0.75
935,Crack,1.191592494866862,1.2908981878110586,0.913671955906212,1.2908981878110586,Milling,Milling,Drilling,Medium,0.4329831068613202,0.23909410649298093,0.32792278664569896,Drilling stress = 1.19; Assembly stress = 0.91
936,Crack,0.2622414786768844,0.4114335146457174,0.3514898099105562,0.4114335146457174,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
937,Crack,1.478976256917806,0.8467149436619419,0.9168701672472648,1.478976256917806,Drilling,Drilling,Drilling,High,0.5447508121842753,0.1447372414990134,0.31051194631671114,Drilling stress = 1.48; Assembly stress = 0.92
938,Crack,1.221343684322996,1.127383609384505,1.4829160617576185,1.4829160617576185,Assembly,Assembly,Assembly,Medium,0.3630909999792285,0.16526433726004278,0.47164466276072864,Assembly stress = 1.48; Drilling stress = 1.22
939,Crack,1.5024445952183534,0.7989177760076984,0.9191457858979558,1.5024445952183534,Drilling,Drilling,Drilling,High,0.553871502270762,0.13703806236371105,0.309090435365527,Drilling stress = 1.50; Assembly stress = 0.92
940,Crack,1.3401853579230152,0.9959214026410084,0.9170671443904742,1.3401853579230152,Drilling,Drilling,Drilling,Medium,0.497667900316423,0.17635902850666416,0.3259730711769128,Drilling stress = 1.34; Assembly stress = 0.92
941,Crack,1.350627481465892,1.2556991983459338,1.6684011710799749,1.6684011710799749,Assembly,Assembly,Assembly,Medium,0.353508744588017,0.16074717008523035,0.4857440853267525,Assembly stress = 1.67; Drilling stress = 1.35
942,Crack,1.334366346900263,1.239315490501861,1.6682662127875645,1.6682662127875645,Assembly,Assembly,Assembly,Medium,0.3507459213281091,0.15947131352256919,0.4897827651493217,Assembly stress = 1.67; Drilling stress = 1.33
943,Crack,1.128622039542638,0.887792657707133,0.9086359854846552,1.128622039542638,Drilling,Drilling,Drilling,Low,0.45547340951535215,0.17899551973694341,0.36553107074770447,Drilling stress = 1.13; Assembly stress = 0.91
944,Crack,0.5614162485689249,0.4234226384632592,0.8820785866757495,0.8820785866757495,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
945,Crack,1.0944239582280293,1.0103073262799,1.277797289669955,1.277797289669955,Assembly,Assembly,Assembly,Low,0.37580919133706214,0.17274520963626097,0.45144559902667686,Assembly stress = 1.28; Drilling stress = 1.09
946,Crack,1.2966735471153208,1.536689943458382,0.9007783533217872,1.536689943458382,Milling,Milling,Drilling,Medium,0.43314189880661635,0.2753201496198719,0.29153795157351187,Drilling stress = 1.30; Assembly stress = 0.90
947,Crack,1.0437624918179895,0.9688771360332592,1.1974458991738477,1.1974458991738477,Assembly,Assembly,Assembly,Low,0.3802214043288948,0.17639418702840737,0.44338440864269785,Assembly stress = 1.20; Drilling stress = 1.04
948,Crack,0.5965339413447104,1.2985264426611882,0.8486036525420708,1.2985264426611882,Milling,Milling,Assembly,Low,0.3034376186773524,0.30613352725496823,0.3904288540676793,Assembly stress = 0.85; Milling stress = 1.30
949,Crack,1.1169057163370963,1.4756276665668109,0.9167395510358288,1.4756276665668109,Milling,Milling,Drilling,Low,0.39457941339625385,0.28241996228023053,0.32300062432351573,Drilling stress = 1.12; Assembly stress = 0.92
950,Crack,1.206516658681041,1.1138449117303508,1.4621100810368597,1.4621100810368597,Assembly,Assembly,Assembly,Medium,0.3640369415961703,0.16590849855826847,0.47005455984556116,Assembly stress = 1.46; Drilling stress = 1.21
951,Crack,0.9962992529439644,0.9154108638644296,1.083143878114737,1.083143878114737,Assembly,Assembly,Assembly,Low,0.39186864611619326,0.18070956469699181,0.42742178918681495,Assembly stress = 1.08; Drilling stress = 1.00
952,Crack,1.530950905556078,2.573522196957543,0.9170675264208856,2.573522196957543,Milling,Milling,Milling,Medium,0.33789543055769455,0.47922038301769304,0.18288418642461232,Milling stress = 2.57; Drilling stress = 1.53
953,Crack,0.3658372844807945,0.4473333866982977,0.7728174915720818,0.7728174915720818,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
954,Crack,0.7431209733756734,0.5492684075384352,0.6559028856474697,0.7431209733756734,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
955,Crack,0.4775171017300325,0.8404322382614593,0.8556041112434474,0.8556041112434474,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
956,Crack,0.3975453039109748,0.4925133065624211,0.3140740597098136,0.4925133065624211,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
957,Crack,0.2488029989350265,0.2441030021508539,0.5629606640723271,0.5629606640723271,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
958,Crack,0.9459304547420242,0.8860584281814927,0.8819757044770865,0.9459304547420242,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
959,Crack,1.4323011100759429,0.9155889131204786,0.9208207874268212,1.4323011100759429,Drilling,Drilling,Drilling,High,0.526912996865218,0.15714611888545368,0.3159408842493285,Drilling stress = 1.43; Assembly stress = 0.92
960,Crack,0.349343300170193,0.4118001927249906,0.8196655328548805,0.8196655328548805,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
961,Crack,1.3055414419673863,1.1554361141024203,0.916025831379046,1.3055414419673863,Drilling,Drilling,Drilling,Medium,0.4744522693647072,0.20416092137111305,0.3213868092641797,Drilling stress = 1.31; Assembly stress = 0.92
962,Crack,0.5288721317364364,0.4294226530855793,0.7929443402030238,0.7929443402030238,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
963,Crack,0.4626520613940248,1.9862294348432383,0.8834363617324308,1.9862294348432383,Milling,Milling,Milling,Medium,0.20757821478640218,0.47624784441413154,0.3161739407994663,Milling stress = 1.99; Assembly stress = 0.88
964,Crack,1.2289118264856778,1.1328571145291884,1.494017240933393,1.494017240933393,Assembly,Assembly,Assembly,Medium,0.3626110919463424,0.1647005530943102,0.4726883549593474,Assembly stress = 1.49; Drilling stress = 1.23
965,Crack,0.2531675812033387,0.1956637688448421,0.3815661795293504,0.3815661795293504,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
966,Crack,1.1067820544204423,1.0145618506506684,1.280849147746551,1.280849147746551,Assembly,Assembly,Assembly,Low,0.37791644146340003,0.17231181828831685,0.44977174024828304,Assembly stress = 1.28; Drilling stress = 1.11
967,Crack,0.4147131326781481,0.7288575990597932,0.8784260545081785,0.8784260545081785,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
968,Crack,0.4335729989095891,1.3461976744178945,0.8703378534591018,1.3461976744178945,Milling,Milling,Assembly,Low,0.2636353577416419,0.3283382814033843,0.40802636085497385,Assembly stress = 0.87; Milling stress = 1.35
969,Crack,0.7125764232207104,0.7368240569174729,0.6241176690095301,0.7368240569174729,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
970,Crack,0.4900330120891264,1.7723410753746514,0.8920260595127405,1.7723410753746514,Milling,Milling,Milling,Low,0.23270554321314457,0.41944599206674127,0.34784846472011416,Milling stress = 1.77; Assembly stress = 0.89
971,Crack,0.5036643233412754,1.4522103981101568,0.8755936069362771,1.4522103981101568,Milling,Milling,Assembly,Low,0.26727199264359097,0.3450418565919184,0.3876861507644906,Assembly stress = 0.88; Milling stress = 1.45
972,Crack,0.6483782948412761,0.4841256445441306,0.4806711089933009,0.6483782948412761,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
973,Crack,0.9581949175441108,1.120658513172471,0.8877391191203556,1.120658513172471,Milling,Milling,Drilling,Low,0.396798364339352,0.2333978873870179,0.3698037482736301,Drilling stress = 0.96; Assembly stress = 0.89
974,Crack,1.4317841240047997,0.8522391904473108,0.9135168952118182,1.4317841240047997,Drilling,Drilling,Drilling,High,0.5331547003915272,0.1493241598930781,0.3175211397153947,Drilling stress = 1.43; Assembly stress = 0.91
