Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization,WIP_Stored,Drilling_Util_Pct,Milling_Util_Pct,Assembly_Util_Pct,Drilling_Score,Milling_Score,Assembly_Score,Bottleneck_Zone,Bottleneck_Score,Throughput_Gap,Throughput_Loss_Percent
3,2304,2.994018,0.0,104.184969,318,1995,3.016855,0.0,1.350162,9,1986,2.985401,0.0,0.159204,0.104478,0.206048,327.0,15.9204,10.4478,20.6048,0.159204,0.10447800000000002,0.206048,Assembly,0.206048,318,13.802083333333334
17,4907,2.984113,0.027762,6.228542,12,5005,2.993398,0.005611,26.53471,110,4895,3.005445,0.198365,0.338882,0.25997,0.511255,122.0,33.888200000000005,25.996999999999996,51.1255,0.3392729289941314,0.26165032649423575,0.5787182636146624,Assembly,0.5787182636146624,12,0.24454860403505196
15,10410,2.995479,1.168044,62.146604,902,10755,2.998383,0.38267,73.353293,1247,9508,3.005719,2.895143,0.718045,0.55943,0.993393,2149.0,71.8045,55.943,99.3393,0.7344927438952936,0.67402820701287,1.9780213135187381,Assembly,1.9780213135187381,902,8.66474543707973
20,14320,3.00042,15.203073,220.861809,4769,13780,2.993401,1.538406,194.833693,4229,9551,3.000085,2.925169,0.980912,0.713243,0.996074,8998.0,98.0912,71.3243,99.6074,1.1949931913981426,1.1739495337179326,1.9909140542658146,Assembly,1.9909140542658146,4769,33.30307262569833
15,5976,3.005172,0.074586,18.479527,216,5776,3.001863,0.005489,3.967482,16,5760,3.005283,0.334747,0.414788,0.301024,0.601241,232.0,41.4788,30.102400000000003,60.124100000000006,0.41583827843657806,0.30266779114718595,0.7150873191854279,Assembly,0.7150873191854279,216,3.614457831325301
9,9451,3.007258,1.136802,28.816741,258,9230,3.002936,0.247616,10.398523,37,9193,2.999864,2.601604,0.657623,0.4812,0.958476,295.0,65.7623,48.120000000000005,95.8476,0.6736308114828358,0.5553535778286744,1.8432726953492808,Assembly,1.8432726953492808,258,2.7298698550417946
10,12444,2.99347,6.788828,155.985798,2863,12393,3.007024,0.857473,150.503396,2812,9581,2.99479,2.90293,0.852658,0.646721,0.99732,5675.0,85.2658,64.6721,99.732,0.9482544880545578,0.9035084888597138,1.984596645804007,Assembly,1.984596645804007,2863,23.007071681131467
14,7230,3.000631,0.17636,11.966711,154,7110,2.995408,0.063709,21.170972,34,7076,2.984357,0.981639,0.502189,0.369372,0.734275,188.0,50.2189,36.9372,73.4275,0.504672403119552,0.38845093791147184,1.068127094025829,Assembly,1.068127094025829,154,2.1300138312586445
18,8748,3.000652,0.55742,47.406903,558,8256,3.000162,0.110029,1.780667,66,8190,2.997379,1.674859,0.606911,0.429143,0.8534,624.0,60.6911,42.9143,85.34,0.6147602774262909,0.4620933909881074,1.423013864514354,Assembly,1.423013864514354,558,6.378600823045268
8,6880,3.004917,0.164147,19.326817,26,7170,3.006552,0.056338,19.343551,316,6854,3.011221,0.851607,0.478546,0.374022,0.717741,342.0,47.854600000000005,37.4022,71.77409999999999,0.4808574264678221,0.3908935441155332,1.0073696519148627,Assembly,1.0073696519148627,26,0.37790697674418605
15,5180,3.008134,0.021173,14.88415,17,5222,2.993073,0.000371,5.004233,59,5163,2.996799,0.182923,0.360718,0.27135,0.538281,76.0,36.071799999999996,27.134999999999998,53.8281,0.3610161463724783,0.2714611033914385,0.6004924917963597,Assembly,0.6004924917963597,17,0.3281853281853282
13,7579,3.006763,0.343268,1.501491,15,8074,3.009431,0.101679,38.070356,510,7564,3.003167,1.297309,0.527522,0.421647,0.789234,525.0,52.7522,42.164699999999996,78.9234,0.532355708448868,0.4520968160055964,1.2304443902234468,Assembly,1.2304443902234468,15,0.19791529225491492
12,6651,2.990324,0.197149,0.92002,27,6750,2.996029,0.050026,39.78108,126,6624,2.99083,0.733816,0.460407,0.350818,0.688749,153.0,46.0407,35.0818,68.8749,0.46318314221828394,0.36579928911078957,0.938317332380496,Assembly,0.938317332380496,27,0.40595399188092013
8,5584,2.991515,0.080441,1.218784,24,5576,2.99961,0.011844,20.722963,16,5560,2.997487,0.347165,0.386687,0.290379,0.579492,40.0,38.6687,29.0379,57.9492,0.387819725279768,0.2939259233644143,0.697561638861615,Assembly,0.697561638861615,24,0.42979942693409745
20,2085,3.003454,0.0,0.008459,3,2166,3.002381,0.0,40.455921,84,2082,3.007191,0.000355,0.144958,0.112847,0.217534,87.0,14.495800000000001,11.2847,21.7534,0.144958,0.112847,0.21765473429578405,Assembly,0.21765473429578405,3,0.14388489208633093
3,2082,3.005593,0.0,0.586438,6,2205,2.99375,0.0,46.389394,129,2076,3.006753,0.0,0.144666,0.114591,0.216799,135.0,14.4666,11.4591,21.6799,0.144666,0.114591,0.216799,Assembly,0.216799,6,0.2881844380403458
17,12155,3.003183,4.356167,153.438881,2612,12070,2.995725,0.738486,174.172006,2527,9543,2.999294,2.924497,0.843584,0.627667,0.995214,5139.0,84.3584,62.7667,99.5214,0.9049251131610875,0.8488214450939617,1.9898255093453447,Assembly,1.9898255093453447,2612,21.48909913615796
9,2744,2.982274,0.0,0.153746,6,2856,3.008018,0.0,27.347013,118,2738,2.994631,0.000968,0.18943,0.148709,0.284955,124.0,18.942999999999998,14.8709,28.4955,0.18943,0.148709,0.2852842135163915,Assembly,0.2852842135163915,6,0.21865889212827988
8,6216,2.991245,0.110539,52.026603,392,5848,3.002594,0.015764,0.627831,24,5824,2.995758,0.441347,0.430424,0.30465,0.60662,416.0,43.0424,30.464999999999996,60.662000000000006,0.43198054852252304,0.3093708459909344,0.7567206175814303,Assembly,0.7567206175814303,392,6.306306306306306
1,705,2.996736,0.0,3.118171,2,744,2.996258,0.0,46.98449,41,703,2.993654,0.0,0.048897,0.038702,0.073136,43.0,4.8897,3.8702,7.313600000000001,0.048897,0.038702,0.073136,Assembly,0.073136,2,0.28368794326241137
5,3615,2.99663,0.004856,44.751081,230,3385,2.992323,0.000479,0.476686,0,3385,3.005667,0.030863,0.25076,0.175851,0.35327,230.0,25.075999999999997,17.5851,35.327,0.25082837948258413,0.17599444615767937,0.3637664016078407,Assembly,0.3637664016078407,230,6.36237897648686
11,7180,2.995342,0.237404,19.945503,199,7070,3.000595,0.039613,2.337266,89,6981,2.995352,0.931481,0.497857,0.366626,0.72707,288.0,49.7857,36.6626,72.707,0.5011999906679185,0.37848890739906654,1.0438635283696684,Assembly,1.0438635283696684,199,2.7715877437325904
12,7689,2.994795,0.464754,28.679936,33,7777,3.000607,0.10528,4.35189,121,7656,3.002574,1.263474,0.532713,0.404275,0.798749,154.0,53.2713,40.4275,79.87490000000001,0.5392574065174884,0.43580320768368297,1.2284522214970985,Assembly,1.2284522214970985,33,0.4291845493562232
7,12852,3.000244,5.995142,205.668438,3306,12510,3.001421,0.871264,190.667006,2964,9546,3.004041,2.931059,0.890273,0.651871,0.99687,6270.0,89.0273,65.1871,99.687,0.9746932446413987,0.9127884804266371,1.9937132232860064,Assembly,1.9937132232860064,3306,25.72362278244631
2,1444,3.009387,0.0,6.154231,10,1444,3.003085,0.0,4.797565,10,1434,3.002511,0.0,0.100388,0.075216,0.149716,20.0,10.0388,7.5216,14.971599999999999,0.100388,0.075216,0.149716,Assembly,0.149716,10,0.6925207756232686
5,3415,3.001465,0.000674,2.519309,15,3800,2.994225,0.0,77.344157,400,3400,2.999828,0.008978,0.236786,0.197536,0.354239,415.0,23.6786,19.7536,35.4239,0.2367954908919402,0.197536,0.3572923873452093,Assembly,0.3572923873452093,15,0.43923865300146414
4,2976,2.997264,0.000364,40.142956,4,3096,3.005463,0.0,2.145747,124,2972,2.991408,0.005751,0.20647,0.161473,0.308707,128.0,20.647,16.1473,30.8707,0.2064751256449054,0.161473,0.3106628955917018,Assembly,0.3106628955917018,4,0.13440860215053765
17,13141,2.999872,6.723743,208.157373,3594,11322,2.999459,0.914134,120.249187,1775,9547,3.001794,2.931181,0.908102,0.588291,0.996069,5369.0,90.8102,58.829100000000004,99.6069,1.002781997398876,0.8620467618039118,1.9929537150721632,Assembly,1.9929537150721632,3594,27.349516779544935
15,14060,2.999644,10.435269,221.255453,4492,14860,2.99848,1.962863,256.212223,5292,9568,2.999859,2.933169,0.966631,0.771767,0.997629,9784.0,96.6631,77.1767,99.7629,1.1135746356768204,1.3595856960354955,1.995189827128554,Assembly,1.995189827128554,4492,31.948790896159316
9,2163,2.998429,0.0,16.439156,81,2091,3.012561,0.0,12.418905,9,2082,3.000894,0.003667,0.150134,0.109362,0.217426,90.0,15.013399999999999,10.9362,21.7426,0.150134,0.109362,0.21867313426095816,Assembly,0.21867313426095816,81,3.744798890429958
15,10425,2.9983,1.862315,70.058631,873,11310,3.007838,0.600244,133.086015,1758,9552,2.999411,2.885272,0.72303,0.590602,0.995912,2631.0,72.303,59.060199999999995,99.5912,0.7492540807472694,0.7703571053655451,1.9771832199027255,Assembly,1.9771832199027255,873,8.37410071942446
5,7030,2.996975,0.241935,20.272857,19,7190,3.001304,0.046753,9.663713,179,7011,2.995261,1.083286,0.487069,0.37452,0.729811,198.0,48.7069,37.452000000000005,72.9811,0.4904757936818372,0.3885211236116569,1.0982328939231878,Assembly,1.0982328939231878,19,0.2702702702702703
19,12996,3.002395,5.171101,203.346704,3465,13091,3.004367,1.168121,199.473946,3560,9531,2.995056,2.909255,0.90015,0.680388,0.992143,7025.0,90.015,68.0388,99.2143,0.9729665590548784,1.030205263370739,1.9815707568486105,Assembly,1.9815707568486105,3465,26.662049861495845
16,11776,3.000515,2.832158,117.287611,2224,11536,2.99975,0.698037,137.83367,1984,9552,2.994882,2.867938,0.816172,0.60059,0.994589,4208.0,81.6172,60.059,99.4589,0.8560528687472448,0.8096311807265861,1.969964985302385,Assembly,1.969964985302385,2224,18.88586956521739
9,11866,2.998804,4.150035,132.114859,2437,12495,2.996543,1.024698,195.021632,3066,9429,2.995371,2.849369,0.819988,0.648697,0.981819,5503.0,81.9988,64.8697,98.1819,0.8784264773488881,0.9555633692729346,1.950879731391359,Assembly,1.950879731391359,2437,20.537670655654814
13,13770,3.0003,10.383794,223.972909,4205,12690,2.994303,0.957084,189.454091,3125,9565,3.001115,2.935888,0.955699,0.659414,0.997716,7330.0,95.56989999999999,65.94139999999999,99.7716,1.1019177934474091,0.9460320007858093,1.9962015498052776,Assembly,1.9962015498052776,4205,30.537400145243282
18,12474,3.003648,4.024069,149.197546,3015,13356,3.001362,1.2087,175.817375,3897,9459,2.994625,2.863332,0.852378,0.694828,0.984573,6912.0,85.2378,69.4828,98.4573,0.9090426944198934,1.0567974588456268,1.9583825003266628,Assembly,1.9583825003266628,3015,24.17027417027417
14,10108,2.996789,1.025962,59.897106,562,10024,3.008888,0.448919,59.068024,478,9546,3.006109,2.933746,0.701193,0.523646,0.997466,1040.0,70.1193,52.364599999999996,99.7466,0.7156400244462564,0.6580837988711177,1.9952230628712793,Assembly,1.9952230628712793,562,5.5599525128611
6,4428,2.999195,0.003945,6.650443,24,4464,2.991364,0.0,9.577107,60,4404,2.9924,0.058927,0.307197,0.231439,0.457722,84.0,30.7197,23.143900000000002,45.772200000000005,0.30725255128887863,0.23143900000000003,0.4777628728103306,Assembly,0.4777628728103306,24,0.5420054200542005
4,2816,3.000951,0.0,8.3588,56,2772,2.996513,0.0,9.839296,12,2760,2.996498,0.004677,0.195491,0.144017,0.287725,68.0,19.5491,14.4017,28.7725,0.195491,0.144017,0.289315631834879,Assembly,0.289315631834879,56,1.9886363636363635
5,3560,3.009728,0.000111,2.23014,11,3560,3.000839,0.0,13.076239,11,3549,3.011099,0.040744,0.248024,0.185407,0.371187,22.0,24.8024,18.540699999999998,37.1187,0.24802556304006732,0.185407,0.3850438961899317,Assembly,0.3850438961899317,11,0.3089887640449438
7,4956,2.991756,0.015543,28.484363,54,4907,3.000318,0.008284,0.52668,5,4902,3.000947,0.269989,0.342254,0.2556,0.51128,59.0,34.2254,25.56,51.12799999999999,0.34247286785374914,0.2580808099586971,0.6031023430547681,Assembly,0.6031023430547681,54,1.0895883777239708
19,14592,3.001004,24.607111,232.858777,5023,13395,2.996505,1.052752,202.143353,3826,9569,2.999038,2.915524,0.996413,0.695943,0.997475,8849.0,99.6413,69.5943,99.7475,1.3429166075105567,1.011210702274056,1.9890348224831746,Assembly,1.9890348224831746,5023,34.42297149122807
3,2163,3.004376,0.0,34.174463,69,2106,3.012779,0.0,0.860157,12,2094,3.002888,0.0,0.150289,0.109976,0.218422,81.0,15.0289,10.9976,21.842200000000002,0.150289,0.109976,0.218422,Assembly,0.218422,69,3.19001386962552
17,5656,3.003374,0.077099,5.061569,43,5672,2.999404,0.008651,43.688431,59,5613,3.005139,0.418785,0.393219,0.294958,0.586649,102.0,39.3219,29.4958,58.664899999999996,0.39430466510044415,0.29754871546990447,0.7290763579152895,Assembly,0.7290763579152895,43,0.7602545968882602
18,7711,2.997643,0.422692,13.653453,52,7733,2.999569,0.078535,11.233126,74,7659,2.993951,1.148407,0.534537,0.402056,0.797348,126.0,53.453700000000005,40.205600000000004,79.73479999999999,0.5404891129020735,0.4255748809882033,1.1879173251224941,Assembly,1.1879173251224941,52,0.6743613020360524
20,14160,3.002507,15.062102,202.304198,4661,15100,3.003831,2.229729,251.969461,5601,9499,2.998177,2.865348,0.966888,0.786093,0.989899,10262.0,96.6888,78.6093,98.98989999999999,1.1789841164312207,1.4538300724765456,1.964394135088073,Assembly,1.964394135088073,4661,32.916666666666664
12,8448,3.003652,0.573716,3.074079,48,8844,3.005117,0.116753,46.967809,444,8400,3.003268,1.975849,0.586846,0.461334,0.87696,492.0,58.684599999999996,46.1334,87.696,0.594924748605902,0.4962980276566588,1.548939542508845,Assembly,1.548939542508845,48,0.5681818181818182
9,11168,2.996352,2.098013,121.735747,1649,10848,3.001223,0.614816,85.004815,1329,9519,3.000762,2.832385,0.77445,0.564972,0.992916,2978.0,77.445,56.49720000000001,99.2916,0.8039930484750544,0.749090983047599,1.9562005306037633,Assembly,1.9562005306037633,1649,14.765401146131804
19,5208,3.004087,0.031763,2.870142,98,5124,3.000936,0.001445,26.26794,14,5110,2.997888,0.197619,0.361059,0.266454,0.531917,112.0,36.105900000000005,26.645400000000002,53.1917,0.3615062688437647,0.2668867342335004,0.5991265515452119,Assembly,0.5991265515452119,98,1.881720430107527
11,10206,2.997953,1.232272,58.638389,814,9968,3.001401,0.361464,52.246661,576,9392,3.00744,2.867555,0.708276,0.51843,0.981864,1390.0,70.8276,51.842999999999996,98.18639999999999,0.7256281667551404,0.6266776449674655,1.9571097283015813,Assembly,1.9571097283015813,814,7.975700568293161
14,2058,2.998032,0.0,4.076571,13,2115,2.999802,0.0,35.23956,70,2045,2.998882,0.0,0.142817,0.110145,0.213542,83.0,14.2817,11.0145,21.354200000000002,0.142817,0.11014499999999999,0.213542,Assembly,0.213542,13,0.6316812439261419
4,9737,2.996907,1.061305,71.944224,897,8866,3.004942,0.174068,7.03906,26,8840,3.002012,2.480566,0.675518,0.462148,0.921686,923.0,67.5518,46.2148,92.1686,0.6904627048525522,0.5142761540186486,1.7653180821292498,Assembly,1.7653180821292498,897,9.212283044058744
3,2784,2.997075,0.0,0.514012,9,2880,3.013217,0.0,31.579216,105,2775,3.007816,0.003945,0.193145,0.150671,0.290324,114.0,19.314500000000002,15.0671,29.032400000000003,0.193145,0.150671,0.2916656811179384,Assembly,0.2916656811179384,9,0.3232758620689655
9,6210,2.998037,0.110462,0.559333,34,6390,3.001217,0.020409,28.822921,214,6176,3.006099,0.494065,0.430742,0.332948,0.645722,248.0,43.074200000000005,33.2948,64.5722,0.4322974642514854,0.33905988440934925,0.813751830553667,Assembly,0.813751830553667,34,0.5475040257648953
11,5201,2.996524,0.042574,10.244297,98,5117,2.999625,0.001078,11.32732,14,5103,3.002152,0.214782,0.360441,0.266204,0.532133,112.0,36.0441,26.6204,53.2133,0.36104050331374354,0.26652682872229305,0.6051796296256114,Assembly,0.6051796296256114,98,1.8842530282637955
13,9548,2.996549,1.064162,43.042436,89,10052,2.997829,0.334917,57.638895,593,9459,2.991097,2.798434,0.660531,0.522098,0.983425,682.0,66.0531,52.209799999999994,98.3425,0.6755159355324828,0.6223956133434274,1.935162910670905,Assembly,1.935162910670905,89,0.9321323837452871
4,2804,3.001115,0.000322,0.08177,4,2868,2.997532,0.0,31.294962,68,2800,3.001905,0.015333,0.194761,0.149032,0.291852,72.0,19.4761,14.9032,29.185200000000002,0.1947655342243394,0.149032,0.2970667012880479,Assembly,0.2970667012880479,4,0.14265335235378032
6,5194,3.007206,0.050693,1.658674,32,5264,2.995348,0.00219,11.157378,102,5162,2.990912,0.20944,0.361437,0.273741,0.537119,134.0,36.1437,27.374100000000002,53.7119,0.3621508305417297,0.2743968394265508,0.6083488335465173,Assembly,0.6083488335465173,32,0.6160954948016942
16,13870,3.006331,11.521452,218.041598,4296,13262,2.992564,1.446512,185.277182,3688,9574,2.995891,2.914127,0.949938,0.68555,0.996958,7984.0,94.9938,68.55499999999999,99.6958,1.112176658644638,1.1187370322277697,1.9880427075220188,Assembly,1.9880427075220188,4296,30.973323720259554
16,11920,3.001017,3.274765,140.210713,2415,11456,3.000955,0.615735,95.859656,1951,9505,3.000694,2.902411,0.828058,0.596406,0.991609,4366.0,82.80579999999999,59.6406,99.1609,0.8741714135677003,0.780800196030704,1.9787091356645368,Assembly,1.9787091356645368,2415,20.26006711409396
17,11747,2.993085,4.732154,118.01399,2191,11390,3.002079,0.640916,144.010269,1834,9556,3.001587,2.907487,0.809284,0.591575,0.997041,4025.0,80.9284,59.1575,99.7041,0.8759195523123178,0.7835101515558068,1.985867466045945,Assembly,1.985867466045945,2191,18.65157061377373
9,2121,3.009774,0.0,0.523189,9,2190,3.001137,0.0,28.800167,78,2112,2.993509,0.0,0.147572,0.114106,0.219896,87.0,14.757200000000001,11.4106,21.9896,0.147572,0.114106,0.21989599999999998,Assembly,0.21989599999999998,9,0.4243281471004243
18,9438,2.995294,0.797405,17.182377,98,9789,3.005381,0.255307,22.845293,449,9340,3.001615,2.700971,0.653757,0.509787,0.974681,547.0,65.37570000000001,50.978699999999996,97.4681,0.6649856122961351,0.5862438020431046,1.893272074980759,Assembly,1.893272074980759,98,1.0383555838101293
17,12240,3.003873,4.241171,138.524804,2686,12495,3.000275,0.964457,187.959679,2941,9554,2.995546,2.914204,0.84964,0.648075,0.994912,5627.0,84.964,64.80749999999999,99.4912,0.9093618036513573,0.9369009935218637,1.9860228949608225,Assembly,1.9860228949608225,2686,21.944444444444443
8,5488,3.004513,0.072467,11.198277,18,5920,2.991153,0.016039,31.236772,450,5470,2.999773,0.347706,0.381421,0.307044,0.57053,468.0,38.1421,30.7044,57.053,0.38244143986087875,0.3118472002568255,0.6887836311264578,Assembly,0.6887836311264578,18,0.32798833819241985
18,10928,2.991253,2.83398,108.991864,1495,11680,2.997722,0.586833,120.00177,2247,9433,2.999192,2.871105,0.755338,0.607767,0.983402,3742.0,75.5338,60.77669999999999,98.3402,0.7952445251346558,0.7835059124205805,1.959855071259422,Assembly,1.959855071259422,1495,13.680453879941435
9,8388,2.99902,0.601779,60.607621,340,8100,2.997523,0.113406,2.612902,52,8048,2.997085,1.810594,0.581246,0.42109,0.838293,392.0,58.1246,42.109,83.82929999999999,0.5897199161140898,0.4550517013732499,1.4540698775798453,Assembly,1.4540698775798453,340,4.0534096328087745
10,12996,3.00245,5.166757,141.307041,3442,13756,3.000726,1.432152,231.475348,4202,9554,2.996016,2.87559,0.896179,0.715759,0.994891,7644.0,89.61789999999999,71.5759,99.4891,0.9689343892706226,1.1446456421979665,1.972869404545595,Assembly,1.972869404545595,3442,26.485072329947677
6,4332,2.999978,0.014009,36.59207,24,4332,3.01259,0.0,0.234948,24,4308,3.003147,0.090789,0.300831,0.226293,0.449723,48.0,30.0831,22.6293,44.9723,0.3010282669216478,0.226293,0.4806000309294058,Assembly,0.4806000309294058,24,0.554016620498615
13,9685,2.996405,0.740625,30.98381,539,9334,2.991468,0.249649,9.999478,188,9146,2.998363,2.55511,0.670185,0.484114,0.953233,727.0,67.0185,48.4114,95.3233,0.6806140680166601,0.5588764004561528,1.8222172436642552,Assembly,1.8222172436642552,539,5.565307176045431
6,4344,2.997949,0.011422,38.013904,229,4134,3.004135,0.000102,0.09551,19,4115,3.004839,0.090559,0.300805,0.215414,0.429589,248.0,30.0805,21.5414,42.9589,0.3009658382310701,0.21544454594589413,0.46038780870960205,Assembly,0.46038780870960205,229,5.2716390423572745
5,1438,3.002136,0.0,1.967873,2,1448,3.015672,0.0,14.747075,12,1436,3.004738,0.0,0.099932,0.075808,0.14988,14.0,9.9932,7.5808,14.988000000000001,0.09993199999999999,0.075808,0.14988,Assembly,0.14988,2,0.13908205841446453
15,9438,3.002479,0.862236,63.605494,617,9022,3.00136,0.184991,7.198004,201,8821,2.99736,2.318628,0.65425,0.468614,0.919015,818.0,65.425,46.861399999999996,91.9015,0.6663915262655365,0.5240132654598423,1.707572517648463,Assembly,1.707572517648463,617,6.537401991947446
20,14340,2.999133,16.641102,215.266376,4827,14880,3.000144,2.566299,250.619152,5367,9513,3.003705,2.923728,0.967228,0.772391,0.99333,10194.0,96.72279999999999,77.23910000000001,99.333,1.2015587134247145,1.540920709825493,1.9876799750539138,Assembly,1.9876799750539138,4827,33.66108786610879
3,2115,3.010465,0.0,20.434283,16,2109,3.002998,0.0,1.49344,10,2099,2.998532,0.0,0.146974,0.109788,0.218932,26.0,14.6974,10.9788,21.8932,0.146974,0.109788,0.21893200000000002,Assembly,0.21893200000000002,16,0.7565011820330969
5,10560,2.995517,1.691257,84.997948,1042,11205,2.997614,0.517949,112.136256,1687,9518,3.003122,2.90455,0.73069,0.58313,0.993456,2729.0,73.06899999999999,58.313,99.3456,0.7545053374334548,0.7382402169600675,1.9812836023087117,Assembly,1.9812836023087117,1042,9.867424242424242
3,7876,3.005519,0.42053,10.004258,112,7854,3.001943,0.08557,6.920992,90,7764,3.000013,1.649106,0.54721,0.407541,0.809693,202.0,54.721,40.7541,80.9693,0.553131668824366,0.43316665284472594,1.370548356572588,Assembly,1.370548356572588,112,1.4220416455053326
11,8294,2.998865,0.364339,26.027601,211,8151,2.995907,0.091367,3.542785,68,8083,3.004317,1.714002,0.575257,0.423416,0.843961,279.0,57.5257,42.3416,84.39609999999999,0.5803874185142575,0.4507776807697099,1.4268872660351297,Assembly,1.4268872660351297,211,2.5440077164215094
13,9126,2.990609,0.894339,8.323041,51,9971,2.997064,0.273761,58.777406,896,9075,2.994684,2.444787,0.631763,0.518793,0.944806,947.0,63.1763,51.87929999999999,94.48060000000001,0.6443565827995974,0.6007762224894826,1.7762697655972555,Assembly,1.7762697655972555,51,0.5588428665351742
3,2061,3.004392,0.0,0.184021,6,2205,2.997725,0.0,46.780928,150,2055,2.990282,0.0,0.143335,0.114766,0.213658,156.0,14.333499999999999,11.476600000000001,21.3658,0.143335,0.114766,0.21365800000000001,Assembly,0.21365800000000001,6,0.2911208151382824
14,4416,2.99932,0.007856,0.092823,39,4500,3.004084,0.0,68.392105,123,4377,2.993914,0.119199,0.305722,0.23457,0.456117,162.0,30.5722,23.457,45.6117,0.3058326238087276,0.23457,0.49665617555820907,Assembly,0.49665617555820907,39,0.8831521739130435
10,6690,2.992421,0.227185,0.557064,0,7820,2.99909,0.037058,111.1646,1130,6690,3.004922,0.890569,0.46341,0.407147,0.698018,1130.0,46.341,40.7147,69.8018,0.46660909241163195,0.418244761401424,1.0008974959496195,Assembly,1.0008974959496195,0,0.0
3,7350,3.00754,0.430122,31.331345,228,7180,2.993017,0.041652,1.118319,58,7122,3.000577,1.009655,0.511403,0.37305,0.743013,286.0,51.1403,37.305,74.3013,0.5174597380164887,0.38552352684689173,1.0863932405911423,Assembly,1.0863932405911423,228,3.1020408163265305
8,5624,2.998592,0.067313,32.323194,33,5648,2.999483,0.003457,1.952186,57,5591,2.998444,0.351628,0.390229,0.293717,0.582966,90.0,39.0229,29.3717,58.2966,0.3911768641085643,0.29475226798976534,0.7025534900224157,Assembly,0.7025534900224157,33,0.5867709815078236
15,10665,2.997111,2.088086,63.775069,1194,10485,2.992814,0.383128,79.016207,1014,9471,2.998094,2.817265,0.737725,0.544114,0.986699,2208.0,73.7725,54.4114,98.6699,0.7671282619998459,0.6588493642993359,1.9448412698931858,Assembly,1.9448412698931858,1194,11.195499296765119
8,7110,3.001126,0.248374,8.44404,59,7260,2.995411,0.061708,21.251605,209,7051,3.003085,1.100436,0.493451,0.377324,0.736176,268.0,49.345099999999995,37.7324,73.61760000000001,0.496948464087183,0.39580369832584256,1.1104305507476855,Assembly,1.1104305507476855,59,0.829817158931083
4,2904,2.994439,0.0,6.514506,52,2860,2.999874,0.0,9.459631,8,2852,2.992165,0.005424,0.201293,0.14869,0.296307,60.0,20.1293,14.869,29.630699999999997,0.201293,0.14869,0.2981516840009373,Assembly,0.2981516840009373,52,1.790633608815427
13,9529,3.008125,1.099272,20.199404,218,9503,2.99891,0.309241,36.706118,192,9311,3.001357,2.760169,0.662281,0.493982,0.97136,410.0,66.2281,49.398199999999996,97.136,0.6777603349627815,0.5865904201397207,1.9100841139718148,Assembly,1.9100841139718148,218,2.287753174519887
2,8772,3.001154,0.525523,44.639577,894,8016,3.006268,0.166421,5.114677,138,7878,3.004077,1.576961,0.608397,0.417398,0.822767,1032.0,60.83969999999999,41.7398,82.2767,0.6157971216692918,0.46723610648676106,1.3590860867997963,Assembly,1.3590860867997963,894,10.191518467852259
15,8096,2.997715,0.590435,31.404788,557,7656,2.992623,0.088472,6.993669,117,7539,2.997079,1.435155,0.561794,0.396176,0.785577,674.0,56.1794,39.617599999999996,78.5577,0.5701081762354994,0.42267071495242015,1.2736683472280936,Assembly,1.2736683472280936,557,6.879940711462451
18,13158,2.998896,8.180072,181.036638,3591,13824,3.004428,1.648557,238.954645,4257,9567,2.998436,2.914202,0.910305,0.719855,0.997288,7848.0,91.0305,71.9855,99.72879999999999,1.0254922098149228,1.2135484600530901,1.988398214767607,Assembly,1.988398214767607,3591,27.291381668946645
10,7220,2.994999,0.192876,30.014099,236,7060,3.000963,0.043765,3.992381,76,6984,3.00013,1.080237,0.500553,0.366914,0.72867,312.0,50.0553,36.6914,72.867,0.5032689722164136,0.38002030707899304,1.0960549393658763,Assembly,1.0960549393658763,236,3.2686980609418286
14,10080,3.003573,1.102456,41.634115,736,9688,2.999371,0.30726,30.450826,344,9344,3.000404,2.721459,0.700705,0.503164,0.974394,1080.0,70.0705,50.316399999999994,97.43939999999999,0.7162291702742616,0.5951791699552471,1.8999529742822343,Assembly,1.8999529742822343,736,7.301587301587302
19,7425,2.999701,0.400589,1.273521,125,8558,3.004407,0.139344,91.470162,1258,7300,2.989447,1.158294,0.512607,0.445772,0.758793,1383.0,51.2607,44.5772,75.8793,0.5182478707884907,0.48750135573209646,1.1527248602842324,Assembly,1.1527248602842324,125,1.6835016835016834
3,9394,3.00792,0.900227,13.364172,37,10822,2.99545,0.276438,127.48999,1465,9357,3.005139,2.791116,0.654083,0.56191,0.977391,1502.0,65.4083,56.191,97.73910000000001,0.6667594943303748,0.644694903834175,1.9266400836947146,Assembly,1.9266400836947146,37,0.39386842665531197
16,3012,3.002163,0.0,85.738673,290,2732,2.996336,0.0,0.023959,10,2722,3.008885,0.00092,0.208788,0.142118,0.284784,300.0,20.878800000000002,14.2118,28.478399999999997,0.20878800000000003,0.142118,0.285096888879215,Assembly,0.285096888879215,290,9.628154050464808
